Uhrzeit;Name;Sensor;Wert;Einheit
2023/11/27T11:34:12-065;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15;W
2023/11/27T11:34:12-366;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15;W
2023/11/27T11:34:12-666;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15;W
2023/11/27T11:34:12-967;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:34:13-267;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:34:13-567;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,4;W
2023/11/27T11:34:13-868;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:34:14-169;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:34:14-469;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:34:14-770;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,1;W
2023/11/27T11:34:15-071;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:34:15-371;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:34:15-671;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,2;W
2023/11/27T11:34:15-972;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,1;W
2023/11/27T11:34:16-273;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,1;W
2023/11/27T11:34:16-573;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,1;W
2023/11/27T11:34:16-874;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,6;W
2023/11/27T11:34:17-174;MastermindTests->sucess()->repetition 7 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,6;W
2023/11/27T11:34:24-004;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,1;
2023/11/27T11:34:24-305;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,8;
2023/11/27T11:34:24-606;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32;
2023/11/27T11:34:24-906;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,3;
2023/11/27T11:34:25-207;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;25,2;
2023/11/27T11:34:25-508;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,1;
2023/11/27T11:34:25-809;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;26,6;
2023/11/27T11:34:26-110;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,1;
2023/11/27T11:34:26-411;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,4;
2023/11/27T11:34:26-712;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,8;
2023/11/27T11:34:27-012;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;35,3;
2023/11/27T11:34:27-313;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,5;
2023/11/27T11:34:27-613;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,7;
2023/11/27T11:34:27-914;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,5;
2023/11/27T11:34:28-215;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,6;
2023/11/27T11:34:28-516;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,9;
2023/11/27T11:34:28-816;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,5;
2023/11/27T11:34:29-116;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,7;
2023/11/27T11:34:29-416;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,8;
2023/11/27T11:34:29-717;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,1;
2023/11/27T11:34:30-018;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29;
2023/11/27T11:34:30-319;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;26,1;
2023/11/27T11:34:30-619;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;36,9;
2023/11/27T11:34:30-920;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,3;
2023/11/27T11:34:31-221;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;25,3;
2023/11/27T11:34:31-521;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,7;
2023/11/27T11:34:31-821;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;26,2;
2023/11/27T11:34:32-122;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,9;
2023/11/27T11:34:32-422;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;51,4;
2023/11/27T11:34:32-723;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,7;
2023/11/27T11:34:33-023;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,7;
2023/11/27T11:34:33-324;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,7;
2023/11/27T11:34:33-624;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27;
2023/11/27T11:34:33-924;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,7;
2023/11/27T11:34:34-224;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,2;
2023/11/27T11:34:34-525;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,8;
2023/11/27T11:34:34-825;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;26,8;
2023/11/27T11:34:35-126;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,2;
2023/11/27T11:34:35-427;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,5;
2023/11/27T11:34:35-728;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,3;
2023/11/27T11:34:36-028;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,2;
2023/11/27T11:34:36-328;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,2;
2023/11/27T11:34:36-629;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,7;
2023/11/27T11:34:36-929;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,5;
2023/11/27T11:34:37-230;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,6;
2023/11/27T11:34:37-531;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;33,3;
2023/11/27T11:34:37-832;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,1;
2023/11/27T11:34:38-132;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,1;
2023/11/27T11:34:38-432;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;31,6;
2023/11/27T11:34:38-733;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;45;
2023/11/27T11:34:39-034;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;27,7;
2023/11/27T11:34:39-334;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,2;
2023/11/27T11:34:39-635;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;29,4;
2023/11/27T11:34:39-935;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,2;
2023/11/27T11:34:40-236;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;34,5;
2023/11/27T11:34:40-536;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;30,9;
2023/11/27T11:34:40-837;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;33,4;
2023/11/27T11:34:41-138;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28;
2023/11/27T11:34:41-438;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;25,9;
2023/11/27T11:34:41-739;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,8;
2023/11/27T11:34:42-039;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;35,1;
2023/11/27T11:34:42-339;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;43,3;
2023/11/27T11:34:42-640;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,6;
2023/11/27T11:34:42-941;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;39,5;
2023/11/27T11:34:43-241;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,9;
2023/11/27T11:34:43-542;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32;
2023/11/27T11:34:43-843;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,8;
2023/11/27T11:34:44-144;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;33,7;
2023/11/27T11:34:44-444;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;35,6;
2023/11/27T11:34:44-745;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;32,6;
2023/11/27T11:34:45-046;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;35,5;
2023/11/27T11:34:45-346;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Load->CPU Total;28,3;
2023/11/27T11:34:24-004;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,8;W
2023/11/27T11:34:24-305;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,3;W
2023/11/27T11:34:24-606;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,8;W
2023/11/27T11:34:24-906;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,8;W
2023/11/27T11:34:25-207;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;15,4;W
2023/11/27T11:34:25-508;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,5;W
2023/11/27T11:34:25-809;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,6;W
2023/11/27T11:34:26-110;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;12,6;W
2023/11/27T11:34:26-411;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;21,7;W
2023/11/27T11:34:26-712;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:34:27-012;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,9;W
2023/11/27T11:34:27-313;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,8;W
2023/11/27T11:34:27-613;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,2;W
2023/11/27T11:34:27-914;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:34:28-215;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;20,2;W
2023/11/27T11:34:28-516;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;18,8;W
2023/11/27T11:34:28-816;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;14,9;W
2023/11/27T11:34:29-116;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;17,8;W
2023/11/27T11:34:29-416;MastermindTests->sucess()->repetition 8 of 10;GD-WIN11-LAP->11th Gen Intel Core i7-1165G7->Powers->CPU Package;16,3;W
